location,target_end_date,horizon,wis,model_id,target,reference_date
austin,2026-05-02,3,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-04-18
baltimore,2026-05-02,3,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-18
bangor,2026-05-02,3,0.039972862786939845,UMass-alloy,Flu ED visits pct,2026-04-18
beaumont,2026-05-02,3,0.0448210577663376,UMass-alloy,Flu ED visits pct,2026-04-18
boston,2026-05-02,3,0.0448210577663376,UMass-alloy,Flu ED visits pct,2026-04-18
boulder,2026-05-02,3,0.14141998518132903,UMass-alloy,Flu ED visits pct,2026-04-18
charleston,2026-05-02,3,0.024888620383054505,UMass-alloy,Flu ED visits pct,2026-04-18
cherokee,2026-05-02,3,0.010238057624841312,UMass-alloy,Flu ED visits pct,2026-04-18
clt-area,2026-05-02,3,0.4614481824338518,UMass-alloy,Flu ED visits pct,2026-04-18
colorado,2026-05-02,3,0.13376582100362838,UMass-alloy,Flu ED visits pct,2026-04-18
colorado-springs,2026-05-02,3,0.17767570917463826,UMass-alloy,Flu ED visits pct,2026-04-18
columbia,2026-05-02,3,0.030983099529500093,UMass-alloy,Flu ED visits pct,2026-04-18
columbus,2026-05-02,3,0.01157999488172673,UMass-alloy,Flu ED visits pct,2026-04-18
dallas,2026-05-02,3,0.026856448685790235,UMass-alloy,Flu ED visits pct,2026-04-18
denver,2026-05-02,3,0.13757385075570727,UMass-alloy,Flu ED visits pct,2026-04-18
deschutes,2026-05-02,3,0.08795791222397631,UMass-alloy,Flu ED visits pct,2026-04-18
duluth,2026-05-02,3,0.1082175835744622,UMass-alloy,Flu ED visits pct,2026-04-18
el-paso,2026-05-02,3,0.9281424845818699,UMass-alloy,Flu ED visits pct,2026-04-18
eugene,2026-05-02,3,0.010238057624841312,UMass-alloy,Flu ED visits pct,2026-04-18
fay-area,2026-05-02,3,0.5421087426475428,UMass-alloy,Flu ED visits pct,2026-04-18
florence,2026-05-02,3,0.04236826340172051,UMass-alloy,Flu ED visits pct,2026-04-18
floyd,2026-05-02,3,0.039972862786939845,UMass-alloy,Flu ED visits pct,2026-04-18
frederick,2026-05-02,3,0.026856448685790235,UMass-alloy,Flu ED visits pct,2026-04-18
georgia,2026-05-02,3,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-18
greenville,2026-05-02,3,0.006671314692996824,UMass-alloy,Flu ED visits pct,2026-04-18
hall,2026-05-02,3,0.012996251190335262,UMass-alloy,Flu ED visits pct,2026-04-18
harford,2026-05-02,3,0.0038223037589476677,UMass-alloy,Flu ED visits pct,2026-04-18
henry,2026-05-02,3,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-04-18
horry,2026-05-02,3,0.02888827903661337,UMass-alloy,Flu ED visits pct,2026-04-18
houston,2026-05-02,3,0.060696252857399595,UMass-alloy,Flu ED visits pct,2026-04-18
indiana,2026-05-02,3,0.010238057624841312,UMass-alloy,Flu ED visits pct,2026-04-18
indianapolis,2026-05-02,3,0.003038958863871677,UMass-alloy,Flu ED visits pct,2026-04-18
la-grange,2026-05-02,3,0.024888620383054505,UMass-alloy,Flu ED visits pct,2026-04-18
larimer,2026-05-02,3,0.07843644356751694,UMass-alloy,Flu ED visits pct,2026-04-18
lynn,2026-05-02,3,0.05518926015996645,UMass-alloy,Flu ED visits pct,2026-04-18
macon,2026-05-02,3,0.02888827903661337,UMass-alloy,Flu ED visits pct,2026-04-18
maine,2026-05-02,3,0.08156356427975492,UMass-alloy,Flu ED visits pct,2026-04-18
marietta,2026-05-02,3,0.003038958863871677,UMass-alloy,Flu ED visits pct,2026-04-18
maryland,2026-05-02,3,0.033139922068474215,UMass-alloy,Flu ED visits pct,2026-04-18
massachusetts,2026-05-02,3,0.060696252857399595,UMass-alloy,Flu ED visits pct,2026-04-18
medford,2026-05-02,3,0.006671314692996824,UMass-alloy,Flu ED visits pct,2026-04-18
mesa,2026-05-02,3,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-04-18
minneapolis,2026-05-02,3,0.12257515296112453,UMass-alloy,Flu ED visits pct,2026-04-18
minnesota,2026-05-02,3,0.08795791222397631,UMass-alloy,Flu ED visits pct,2026-04-18
montgomery,2026-05-02,3,0.03763573553250893,UMass-alloy,Flu ED visits pct,2026-04-18
nenc,2026-05-02,3,0.017678443206045363,UMass-alloy,Flu ED visits pct,2026-04-18
new-bedford,2026-05-02,3,0.11892438063978328,UMass-alloy,Flu ED visits pct,2026-04-18
north-carolina,2026-05-02,3,0.16527147106501783,UMass-alloy,Flu ED visits pct,2026-04-18
nyc,2026-05-02,3,0.9618289090903459,UMass-alloy,ILI ED visits pct,2026-04-18
ogden,2026-05-02,3,0.022985830615673886,UMass-alloy,Flu ED visits pct,2026-04-18
oregon,2026-05-02,3,0.08795791222397631,UMass-alloy,Flu ED visits pct,2026-04-18
pittsfield,2026-05-02,3,0.04733038603717998,UMass-alloy,Flu ED visits pct,2026-04-18
portland,2026-05-02,3,0.07843644356751694,UMass-alloy,Flu ED visits pct,2026-04-18
portland-or,2026-05-02,3,0.14141998518132903,UMass-alloy,Flu ED visits pct,2026-04-18
provo,2026-05-02,3,0.0077823672757507956,UMass-alloy,Flu ED visits pct,2026-04-18
roanoke,2026-05-02,3,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-04-18
rochester,2026-05-02,3,0.00468982019567514,UMass-alloy,Flu ED visits pct,2026-04-18
rock-hill,2026-05-02,3,0.005639984675757229,UMass-alloy,Flu ED visits pct,2026-04-18
rtp-area,2026-05-02,3,0.0077823672757507956,UMass-alloy,Flu ED visits pct,2026-04-18
salem,2026-05-02,3,0.024888620383054505,UMass-alloy,Flu ED visits pct,2026-04-18
salt-lake-city,2026-05-02,3,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-18
san-antonio,2026-05-02,3,0.01604669287656199,UMass-alloy,Flu ED visits pct,2026-04-18
savannah,2026-05-02,3,0.002341351526185198,UMass-alloy,Flu ED visits pct,2026-04-18
senc,2026-05-02,3,0.01157999488172673,UMass-alloy,Flu ED visits pct,2026-04-18
south-augusta,2026-05-02,3,0.026856448685790235,UMass-alloy,Flu ED visits pct,2026-04-18
south-carolina,2026-05-02,3,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-18
springfield,2026-05-02,3,0.1735066294854315,UMass-alloy,Flu ED visits pct,2026-04-18
st-cloud,2026-05-02,3,0.07232555572818411,UMass-alloy,Flu ED visits pct,2026-04-18
st-paul,2026-05-02,3,0.09122388004263221,UMass-alloy,Flu ED visits pct,2026-04-18
texas,2026-05-02,3,0.06352776337878707,UMass-alloy,Flu ED visits pct,2026-04-18
triad-area,2026-05-02,3,0.06641029560992306,UMass-alloy,Flu ED visits pct,2026-04-18
utah,2026-05-02,3,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-18
virginia,2026-05-02,3,0.033139922068474215,UMass-alloy,Flu ED visits pct,2026-04-18
weld,2026-05-02,3,0.17767570917463826,UMass-alloy,Flu ED visits pct,2026-04-18
wnc,2026-05-02,3,0.0448210577663376,UMass-alloy,Flu ED visits pct,2026-04-18
worcester,2026-05-02,3,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-04-18
athens,2026-05-02,2,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-04-25
austin,2026-05-02,2,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-04-25
baltimore,2026-05-02,2,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-25
bangor,2026-05-02,2,0.039972862786939845,UMass-alloy,Flu ED visits pct,2026-04-25
beaumont,2026-05-02,2,0.0448210577663376,UMass-alloy,Flu ED visits pct,2026-04-25
boston,2026-05-02,2,0.0448210577663376,UMass-alloy,Flu ED visits pct,2026-04-25
boulder,2026-05-02,2,0.14141998518132903,UMass-alloy,Flu ED visits pct,2026-04-25
charleston,2026-05-02,2,0.024888620383054505,UMass-alloy,Flu ED visits pct,2026-04-25
cherokee,2026-05-02,2,0.010238057624841312,UMass-alloy,Flu ED visits pct,2026-04-25
clt-area,2026-05-02,2,0.4614481824338518,UMass-alloy,Flu ED visits pct,2026-04-25
colorado,2026-05-02,2,0.13376582100362838,UMass-alloy,Flu ED visits pct,2026-04-25
colorado-springs,2026-05-02,2,0.17767570917463826,UMass-alloy,Flu ED visits pct,2026-04-25
columbia,2026-05-02,2,0.030983099529500093,UMass-alloy,Flu ED visits pct,2026-04-25
columbus,2026-05-02,2,0.01157999488172673,UMass-alloy,Flu ED visits pct,2026-04-25
dallas,2026-05-02,2,0.026856448685790235,UMass-alloy,Flu ED visits pct,2026-04-25
denver,2026-05-02,2,0.13757385075570727,UMass-alloy,Flu ED visits pct,2026-04-25
deschutes,2026-05-02,2,0.08795791222397631,UMass-alloy,Flu ED visits pct,2026-04-25
duluth,2026-05-02,2,0.1082175835744622,UMass-alloy,Flu ED visits pct,2026-04-25
el-paso,2026-05-02,2,0.9281424845818699,UMass-alloy,Flu ED visits pct,2026-04-25
eugene,2026-05-02,2,0.010238057624841312,UMass-alloy,Flu ED visits pct,2026-04-25
fay-area,2026-05-02,2,0.5421087426475428,UMass-alloy,Flu ED visits pct,2026-04-25
florence,2026-05-02,2,0.04236826340172051,UMass-alloy,Flu ED visits pct,2026-04-25
floyd,2026-05-02,2,0.039972862786939845,UMass-alloy,Flu ED visits pct,2026-04-25
frederick,2026-05-02,2,0.026856448685790235,UMass-alloy,Flu ED visits pct,2026-04-25
georgia,2026-05-02,2,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-25
greenville,2026-05-02,2,0.006671314692996824,UMass-alloy,Flu ED visits pct,2026-04-25
hall,2026-05-02,2,0.012996251190335262,UMass-alloy,Flu ED visits pct,2026-04-25
harford,2026-05-02,2,0.0038223037589476677,UMass-alloy,Flu ED visits pct,2026-04-25
henry,2026-05-02,2,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-04-25
horry,2026-05-02,2,0.02888827903661337,UMass-alloy,Flu ED visits pct,2026-04-25
houston,2026-05-02,2,0.060696252857399595,UMass-alloy,Flu ED visits pct,2026-04-25
indiana,2026-05-02,2,0.010238057624841312,UMass-alloy,Flu ED visits pct,2026-04-25
indianapolis,2026-05-02,2,0.003038958863871677,UMass-alloy,Flu ED visits pct,2026-04-25
la-grange,2026-05-02,2,0.024888620383054505,UMass-alloy,Flu ED visits pct,2026-04-25
larimer,2026-05-02,2,0.07843644356751694,UMass-alloy,Flu ED visits pct,2026-04-25
lynn,2026-05-02,2,0.05518926015996645,UMass-alloy,Flu ED visits pct,2026-04-25
macon,2026-05-02,2,0.02888827903661337,UMass-alloy,Flu ED visits pct,2026-04-25
maine,2026-05-02,2,0.08156356427975492,UMass-alloy,Flu ED visits pct,2026-04-25
marietta,2026-05-02,2,0.003038958863871677,UMass-alloy,Flu ED visits pct,2026-04-25
maryland,2026-05-02,2,0.033139922068474215,UMass-alloy,Flu ED visits pct,2026-04-25
massachusetts,2026-05-02,2,0.060696252857399595,UMass-alloy,Flu ED visits pct,2026-04-25
medford,2026-05-02,2,0.006671314692996824,UMass-alloy,Flu ED visits pct,2026-04-25
mesa,2026-05-02,2,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-04-25
minneapolis,2026-05-02,2,0.12257515296112453,UMass-alloy,Flu ED visits pct,2026-04-25
minnesota,2026-05-02,2,0.08795791222397631,UMass-alloy,Flu ED visits pct,2026-04-25
montgomery,2026-05-02,2,0.03763573553250893,UMass-alloy,Flu ED visits pct,2026-04-25
nenc,2026-05-02,2,0.017678443206045363,UMass-alloy,Flu ED visits pct,2026-04-25
new-bedford,2026-05-02,2,0.11892438063978328,UMass-alloy,Flu ED visits pct,2026-04-25
north-carolina,2026-05-02,2,0.16527147106501783,UMass-alloy,Flu ED visits pct,2026-04-25
nyc,2026-05-02,2,0.9618289090903459,UMass-alloy,ILI ED visits pct,2026-04-25
ogden,2026-05-02,2,0.022985830615673886,UMass-alloy,Flu ED visits pct,2026-04-25
oregon,2026-05-02,2,0.08795791222397631,UMass-alloy,Flu ED visits pct,2026-04-25
pittsfield,2026-05-02,2,0.04733038603717998,UMass-alloy,Flu ED visits pct,2026-04-25
portland,2026-05-02,2,0.07843644356751694,UMass-alloy,Flu ED visits pct,2026-04-25
portland-or,2026-05-02,2,0.14141998518132903,UMass-alloy,Flu ED visits pct,2026-04-25
provo,2026-05-02,2,0.0077823672757507956,UMass-alloy,Flu ED visits pct,2026-04-25
roanoke,2026-05-02,2,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-04-25
rochester,2026-05-02,2,0.00468982019567514,UMass-alloy,Flu ED visits pct,2026-04-25
rock-hill,2026-05-02,2,0.005639984675757229,UMass-alloy,Flu ED visits pct,2026-04-25
rtp-area,2026-05-02,2,0.0077823672757507956,UMass-alloy,Flu ED visits pct,2026-04-25
salem,2026-05-02,2,0.024888620383054505,UMass-alloy,Flu ED visits pct,2026-04-25
salt-lake-city,2026-05-02,2,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-25
san-antonio,2026-05-02,2,0.01604669287656199,UMass-alloy,Flu ED visits pct,2026-04-25
savannah,2026-05-02,2,0.002341351526185198,UMass-alloy,Flu ED visits pct,2026-04-25
senc,2026-05-02,2,0.01157999488172673,UMass-alloy,Flu ED visits pct,2026-04-25
south-augusta,2026-05-02,2,0.026856448685790235,UMass-alloy,Flu ED visits pct,2026-04-25
south-carolina,2026-05-02,2,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-25
springfield,2026-05-02,2,0.1735066294854315,UMass-alloy,Flu ED visits pct,2026-04-25
st-cloud,2026-05-02,2,0.07232555572818411,UMass-alloy,Flu ED visits pct,2026-04-25
st-paul,2026-05-02,2,0.09122388004263221,UMass-alloy,Flu ED visits pct,2026-04-25
texas,2026-05-02,2,0.06352776337878707,UMass-alloy,Flu ED visits pct,2026-04-25
triad-area,2026-05-02,2,0.06641029560992306,UMass-alloy,Flu ED visits pct,2026-04-25
utah,2026-05-02,2,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-04-25
virginia,2026-05-02,2,0.033139922068474215,UMass-alloy,Flu ED visits pct,2026-04-25
weld,2026-05-02,2,0.17767570917463826,UMass-alloy,Flu ED visits pct,2026-04-25
wnc,2026-05-02,2,0.0448210577663376,UMass-alloy,Flu ED visits pct,2026-04-25
worcester,2026-05-02,2,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-04-25
athens,2026-05-02,1,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-05-02
austin,2026-05-02,1,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-05-02
baltimore,2026-05-02,1,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-05-02
bangor,2026-05-02,1,0.039972862786939845,UMass-alloy,Flu ED visits pct,2026-05-02
beaumont,2026-05-02,1,0.0448210577663376,UMass-alloy,Flu ED visits pct,2026-05-02
boston,2026-05-02,1,0.0448210577663376,UMass-alloy,Flu ED visits pct,2026-05-02
boulder,2026-05-02,1,0.14141998518132903,UMass-alloy,Flu ED visits pct,2026-05-02
charleston,2026-05-02,1,0.024888620383054505,UMass-alloy,Flu ED visits pct,2026-05-02
cherokee,2026-05-02,1,0.010238057624841312,UMass-alloy,Flu ED visits pct,2026-05-02
clt-area,2026-05-02,1,0.4614481824338518,UMass-alloy,Flu ED visits pct,2026-05-02
colorado,2026-05-02,1,0.13376582100362838,UMass-alloy,Flu ED visits pct,2026-05-02
colorado-springs,2026-05-02,1,0.17767570917463826,UMass-alloy,Flu ED visits pct,2026-05-02
columbia,2026-05-02,1,0.030983099529500093,UMass-alloy,Flu ED visits pct,2026-05-02
columbus,2026-05-02,1,0.01157999488172673,UMass-alloy,Flu ED visits pct,2026-05-02
dallas,2026-05-02,1,0.026856448685790235,UMass-alloy,Flu ED visits pct,2026-05-02
denver,2026-05-02,1,0.13757385075570727,UMass-alloy,Flu ED visits pct,2026-05-02
deschutes,2026-05-02,1,0.08795791222397631,UMass-alloy,Flu ED visits pct,2026-05-02
duluth,2026-05-02,1,0.1082175835744622,UMass-alloy,Flu ED visits pct,2026-05-02
el-paso,2026-05-02,1,0.9281424845818699,UMass-alloy,Flu ED visits pct,2026-05-02
eugene,2026-05-02,1,0.010238057624841312,UMass-alloy,Flu ED visits pct,2026-05-02
fay-area,2026-05-02,1,0.5421087426475428,UMass-alloy,Flu ED visits pct,2026-05-02
florence,2026-05-02,1,0.04236826340172051,UMass-alloy,Flu ED visits pct,2026-05-02
floyd,2026-05-02,1,0.039972862786939845,UMass-alloy,Flu ED visits pct,2026-05-02
frederick,2026-05-02,1,0.026856448685790235,UMass-alloy,Flu ED visits pct,2026-05-02
georgia,2026-05-02,1,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-05-02
greenville,2026-05-02,1,0.006671314692996824,UMass-alloy,Flu ED visits pct,2026-05-02
hall,2026-05-02,1,0.012996251190335262,UMass-alloy,Flu ED visits pct,2026-05-02
harford,2026-05-02,1,0.0038223037589476677,UMass-alloy,Flu ED visits pct,2026-05-02
henry,2026-05-02,1,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-05-02
horry,2026-05-02,1,0.02888827903661337,UMass-alloy,Flu ED visits pct,2026-05-02
houston,2026-05-02,1,0.060696252857399595,UMass-alloy,Flu ED visits pct,2026-05-02
indiana,2026-05-02,1,0.010238057624841312,UMass-alloy,Flu ED visits pct,2026-05-02
indianapolis,2026-05-02,1,0.003038958863871677,UMass-alloy,Flu ED visits pct,2026-05-02
la-grange,2026-05-02,1,0.024888620383054505,UMass-alloy,Flu ED visits pct,2026-05-02
larimer,2026-05-02,1,0.07843644356751694,UMass-alloy,Flu ED visits pct,2026-05-02
lynn,2026-05-02,1,0.05518926015996645,UMass-alloy,Flu ED visits pct,2026-05-02
macon,2026-05-02,1,0.02888827903661337,UMass-alloy,Flu ED visits pct,2026-05-02
maine,2026-05-02,1,0.08156356427975492,UMass-alloy,Flu ED visits pct,2026-05-02
marietta,2026-05-02,1,0.003038958863871677,UMass-alloy,Flu ED visits pct,2026-05-02
maryland,2026-05-02,1,0.033139922068474215,UMass-alloy,Flu ED visits pct,2026-05-02
massachusetts,2026-05-02,1,0.060696252857399595,UMass-alloy,Flu ED visits pct,2026-05-02
medford,2026-05-02,1,0.006671314692996824,UMass-alloy,Flu ED visits pct,2026-05-02
mesa,2026-05-02,1,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-05-02
minneapolis,2026-05-02,1,0.12257515296112453,UMass-alloy,Flu ED visits pct,2026-05-02
minnesota,2026-05-02,1,0.08795791222397631,UMass-alloy,Flu ED visits pct,2026-05-02
montgomery,2026-05-02,1,0.03763573553250893,UMass-alloy,Flu ED visits pct,2026-05-02
nenc,2026-05-02,1,0.017678443206045363,UMass-alloy,Flu ED visits pct,2026-05-02
new-bedford,2026-05-02,1,0.11892438063978328,UMass-alloy,Flu ED visits pct,2026-05-02
north-carolina,2026-05-02,1,0.16527147106501783,UMass-alloy,Flu ED visits pct,2026-05-02
nyc,2026-05-02,1,0.9618289090903459,UMass-alloy,ILI ED visits pct,2026-05-02
ogden,2026-05-02,1,0.022985830615673886,UMass-alloy,Flu ED visits pct,2026-05-02
oregon,2026-05-02,1,0.08795791222397631,UMass-alloy,Flu ED visits pct,2026-05-02
pittsfield,2026-05-02,1,0.04733038603717998,UMass-alloy,Flu ED visits pct,2026-05-02
portland,2026-05-02,1,0.07843644356751694,UMass-alloy,Flu ED visits pct,2026-05-02
portland-or,2026-05-02,1,0.14141998518132903,UMass-alloy,Flu ED visits pct,2026-05-02
provo,2026-05-02,1,0.0077823672757507956,UMass-alloy,Flu ED visits pct,2026-05-02
roanoke,2026-05-02,1,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-05-02
rochester,2026-05-02,1,0.00468982019567514,UMass-alloy,Flu ED visits pct,2026-05-02
rock-hill,2026-05-02,1,0.005639984675757229,UMass-alloy,Flu ED visits pct,2026-05-02
rtp-area,2026-05-02,1,0.0077823672757507956,UMass-alloy,Flu ED visits pct,2026-05-02
salem,2026-05-02,1,0.024888620383054505,UMass-alloy,Flu ED visits pct,2026-05-02
salt-lake-city,2026-05-02,1,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-05-02
san-antonio,2026-05-02,1,0.01604669287656199,UMass-alloy,Flu ED visits pct,2026-05-02
savannah,2026-05-02,1,0.002341351526185198,UMass-alloy,Flu ED visits pct,2026-05-02
senc,2026-05-02,1,0.01157999488172673,UMass-alloy,Flu ED visits pct,2026-05-02
south-augusta,2026-05-02,1,0.026856448685790235,UMass-alloy,Flu ED visits pct,2026-05-02
south-carolina,2026-05-02,1,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-05-02
springfield,2026-05-02,1,0.1735066294854315,UMass-alloy,Flu ED visits pct,2026-05-02
st-cloud,2026-05-02,1,0.07232555572818411,UMass-alloy,Flu ED visits pct,2026-05-02
st-paul,2026-05-02,1,0.09122388004263221,UMass-alloy,Flu ED visits pct,2026-05-02
texas,2026-05-02,1,0.06352776337878707,UMass-alloy,Flu ED visits pct,2026-05-02
triad-area,2026-05-02,1,0.06641029560992306,UMass-alloy,Flu ED visits pct,2026-05-02
utah,2026-05-02,1,0.01937964039135029,UMass-alloy,Flu ED visits pct,2026-05-02
virginia,2026-05-02,1,0.033139922068474215,UMass-alloy,Flu ED visits pct,2026-05-02
weld,2026-05-02,1,0.17767570917463826,UMass-alloy,Flu ED visits pct,2026-05-02
wnc,2026-05-02,1,0.0448210577663376,UMass-alloy,Flu ED visits pct,2026-05-02
worcester,2026-05-02,1,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-05-02
athens,2026-05-09,4,0.012996251190335262,UMass-alloy,Flu ED visits pct,2026-04-18
austin,2026-05-09,4,0.012996251190335262,UMass-alloy,Flu ED visits pct,2026-04-18
baltimore,2026-05-09,4,0.01604669287656199,UMass-alloy,Flu ED visits pct,2026-04-18
bangor,2026-05-09,4,0.01604669287656199,UMass-alloy,Flu ED visits pct,2026-04-18
beaumont,2026-05-09,4,0.07232555572818411,UMass-alloy,Flu ED visits pct,2026-04-18
boston,2026-05-09,4,0.02888827903661337,UMass-alloy,Flu ED visits pct,2026-04-18
boulder,2026-05-09,4,0.05791650083088667,UMass-alloy,Flu ED visits pct,2026-04-18
charleston,2026-05-09,4,0.017678443206045363,UMass-alloy,Flu ED visits pct,2026-04-18
cherokee,2026-05-09,4,0.07535688641209076,UMass-alloy,Flu ED visits pct,2026-04-18
clt-area,2026-05-09,4,0.5128995123166166,UMass-alloy,Flu ED visits pct,2026-04-18
colorado,2026-05-09,4,0.07232555572818411,UMass-alloy,Flu ED visits pct,2026-04-18
colorado-springs,2026-05-09,4,0.11531417873855432,UMass-alloy,Flu ED visits pct,2026-04-18
columbia,2026-05-09,4,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-04-18
columbus,2026-05-09,4,0,UMass-alloy,Flu ED visits pct,2026-04-18
dallas,2026-05-09,4,0.021149141254834802,UMass-alloy,Flu ED visits pct,2026-04-18
denver,2026-05-09,4,0.05791650083088667,UMass-alloy,Flu ED visits pct,2026-04-18
deschutes,2026-05-09,4,0.11531417873855432,UMass-alloy,Flu ED visits pct,2026-04-18
duluth,2026-05-09,4,0.03535778162641923,UMass-alloy,Flu ED visits pct,2026-04-18
